1397.939941,1410.439941,1391.060059,1404.359985
1405.72998,1432.569946,1402.410034,1431.880005
1431.079956,1446.099976,1421.099976,1433.599976
1432.680054,1439.790039,1419.380005,1427.75
1425.689941,1443.810059,1420.640015,1439.219971
1435.780029,1450.569946,1425.689941,1435.089966
1433.26001,1447.25,1422.25,1440.02002
1444.719971,1452.180054,1430.050049,1438.98999
1440.369995,1451.48999,1429.23999,1439.219971
1445.300049,1466.060059,1439.790039,1462.27002
1460.780029,1475.569946,1451.609985,1464.329956
1462.839966,1467.089966,1449.430054,1456.650024
1456.540039,1470.069946,1447.25,1456.77002
1460.439941,1483.829956,1454.01001,1475.689941
1480.280029,1486.930054,1463.98999,1472.130005
1471.329956,1476.26001,1451.26001,1457.910034
1455.050049,1466.400024,1450.339966,1459.060059
1463.76001,1488.76001,1457.449951,1484.400024
1490.369995,1504.01001,1477.97998,1482.910034
1476.719971,1488.300049,1464.790039,1477.180054
1483.939941,1504.130005,1478.099976,1497.02002
1498.849976,1514.910034,1483.939941,1499.199951
1498.170044,1520.300049,1492.089966,1511.699951
1512.040039,1523.51001,1496.790039,1511.23999
1515.47998,1546.439941,1502.75,1535.209961
1538.300049,1570.869995,1528.900024,1553.099976
1556.880005,1568.810059,1536.349976,1544.5
1543.119995,1560.439941,1528.439941,1542.430054
1540.369995,1552.97998,1532,1543.920044
1548.73999,1564.560059,1535.670044,1543
1539.219971,1547.819946,1516.630005,1528.780029
1526.380005,1532.449951,1508.829956,1519.150024
1520.76001,1532.569946,1514.680054,1526.48999
1530.160034,1548.849976,1527.290039,1543
1546.099976,1557.339966,1534.97998,1550.459961
1552.290039,1562.839966,1537.5,1546.670044
1546.219971,1551.949951,1523.73999,1537.72998
1540.02002,1557.109985,1534.97998,1549.199951
1550,1557,1537.040039,1547.589966
1552.060059,1573.73999,1544.5,1565.709961
1570.98999,1578.099976,1516.630005,1526.609985
1516.060059,1530.849976,1495.640015,1518.22998
1520.76001,1530.959961,1500.569946,1513.530029
1511.930054,1526.829956,1502.290039,1520.530029
1526.380005,1530.619995,1508.030029,1519.040039
1519.839966,1535.319946,1512.959961,1527.290039
1531.079956,1547.709961,1517.089966,1541.630005
1541.170044,1552.52002,1519.719971,1536.699951
1530.849976,1536.01001,1516.859985,1529.130005
1530.390015,1535.890015,1502.869995,1514.449951
1513.420044,1525.569946,1494.839966,1502.290039
1500.339966,1519.390015,1491.73999,1511.23999
1517.430054,1537.390015,1507.680054,1529.930054
1536.579956,1548.170044,1524.430054,1537.609985
1540.369995,1561.349976,1530.5,1556.420044
1558.140015,1578.099976,1548.050049,1558.939941
1558.369995,1572.589966,1545.76001,1552.180054
1551.26001,1582.910034,1548.170044,1570.98999
1570.530029,1600.109985,1564.329956,1594.27002
1596.670044,1611.469971,1575.459961,1593.22998
1590.140015,1601.829956,1576.26001,1593.119995
1595.76001,1616.51001,1587.5,1600.689941
1590.140015,1622.819946,1576.829956,1613.420044
1614.449951,1633.140015,1605.160034,1626.380005
1624.890015,1637.5,1613.300049,1622.819946
1625.339966,1640.47998,1611.699951,1629.930054
1632.569946,1649.310059,1616.859985,1645.069946
1645.410034,1668.689941,1636.119995,1664.449951
1661.579956,1685.550049,1649.430054,1678.780029
1673.050049,1689.219971,1651.030029,1658.26001
1652.75,1675.459961,1641.969971,1672.819946
1681.540039,1702.75,1668.689941,1697.709961
1689.790039,1709.75,1678.670044,1698.280029
1695.98999,1709.52002,1674.079956,1692.660034
1694.040039,1714.790039,1679.589966,1696.900024
1701.829956,1728.900024,1683.369995,1713.98999
1722.589966,1732.569946,1687.5,1709.060059
1706.189941,1714.329956,1684.630005,1696.670044
1699.109985,1718.630005,1679.719971,1686.420044
1681.630005,1695.400024,1663.069946,1686.660034
1698.640015,1711.209961,1681.75,1696.599976
1694.800049,1713.47998,1682.829956,1699.829956
1698.040039,1715.160034,1688.699951,1702.949951
1714.800049,1752.170044,1704.26001,1746.050049
1750,1773.349976,1733.47998,1745.449951
1740.060059,1768.800049,1729.530029,1753.709961
1761.140015,1799.930054,1745.209961,1792.73999
1777.060059,1790.589966,1758.380005,1776.859985
1772.27002,1806.75,1763.650024,1789.869995
1796.699951,1806.98999,1773.469971,1787.949951
1793.819946,1820.76001,1784.359985,1804.23999
1807.949951,1821.23999,1764.849976,1768.560059
1784.359985,1796.219971,1763.290039,1782.930054
1781.01001,1794.300049,1762.089966,1778.5
1784.119995,1817.410034,1775.97998,1810.699951
1822.199951,1849.73999,1806.51001,1821.719971
1824.22998,1841.829956,1803.160034,1818.609985
1822.079956,1829.02002,1777.540039,1790.109985
1786.280029,1803.640015,1769.76001,1795.26001
1796.459961,1809.27002,1753.709961,1766.400024
1762.930054,1772.869995,1728.449951,1739.219971
1734.550049,1749.040039,1712.52002,1735.51001
1750.359985,1779.569946,1737.069946,1769.76001
1784.359985,1807.709961,1754.189941,1778.619995
1791.069946,1807.829956,1768.199951,1794.300049
1800.719971,1812.5,1779.140015,1790.180054
1791.420044,1811.380005,1781,1805.310059
1799.849976,1822.050049,1789.680054,1809.650024
1823.410034,1859.619995,1814.72998,1847.969971
1849.079956,1870.160034,1831.719971,1855.030029
1851.810059,1870.160034,1830.97998,1840.400024
1842.51001,1864.209961,1829.859985,1855.900024
1858.26001,1866.439941,1815.969971,1830.97998
1823.410034,1841.27002,1803.939941,1829.609985
1831.719971,1848.459961,1818.949951,1831.719971
1836.430054,1848.459961,1813.73999,1835.569946
1834.199951,1852.660034,1817.709961,1843.75
1848.829956,1856.150024,1813.119995,1825.890015
1825.400024,1831.22998,1777.900024,1783.97998
1777.900024,1796.880005,1761.040039,1777.780029
1782.23999,1795.880005,1763.140015,1774.680054
1777.530029,1800.349976,1770.959961,1793.77002
1799.359985,1803.319946,1775.920044,1787.949951
1782.369995,1790.050049,1755.209961,1775.300049
1780.75,1797.869995,1768.47998,1786.209961
1779.640015,1797.119995,1767.72998,1789.430054
1786.459961,1804.319946,1774.800049,1787.329956
1790.550049,1804.069946,1772.319946,1785.339966
1790.430054,1815.22998,1775.550049,1808.280029
1803.939941,1808.780029,1766.98999,1774.680054
1770.959961,1775.670044,1749.880005,1759.800049
1763.140015,1769.839966,1746.530029,1758.180054
1758.560059,1788.439941,1752.47998,1783.97998
1783.47998,1798.609985,1766.619995,1775.170044
1782.609985,1813.73999,1774.180054,1806.300049
1812.25,1842.140015,1804.689941,1823.290039
1833.160034,1856.560059,1823.47998,1853.030029
1862.01001,1891.790039,1851.920044,1878.280029
1874.869995,1892.969971,1857.420044,1882.349976
1872.51001,1898.219971,1857.949951,1876.709961
1874.189941,1886.170044,1845.530029,1861.949951
1860.73999,1875.540039,1845.670044,1870.430054
1876.349976,1882,1846.339966,1863.290039
1865.180054,1880.790039,1851.180054,1879.439941
1879.97998,1894.380005,1866.119995,1885.900024
1878.77002,1880.25,1833.829956,1840.150024
1836.380005,1852.800049,1816.069946,1837.189941
1842.030029,1854.680054,1825.75,1846.069946
1846.069946,1851.859985,1826.290039,1838.130005
1848.219971,1883.209961,1843.920044,1874.189941
1880.52002,1890.609985,1863.290039,1871.77002
1877.619995,1886.97998,1853.939941,1865.780029
1867.839966,1881.329956,1843.75,1868.939941
1864.400024,1883.119995,1851.459961,1855.859985
1864.400024,1882.849976,1847.640015,1879.540039
1873.48999,1883.400024,1853.390015,1864.26001
1867.430054,1891.800049,1853.939941,1875.550049
1879.540039,1903.359985,1870.319946,1885.050049
1890.040039,1897.219971,1867.410034,1880.199951
1885.969971,1898.900024,1871.339966,1885.26001
1884.97998,1908.619995,1876.119995,1892.719971
1889.76001,1911.280029,1878.52002,1903.540039
1905.51001,1922.670044,1891.310059,1909.030029
1911.280029,1918.589966,1887.22998,1900.869995
1893.97998,1895.530029,1834.079956,1838.859985
1822.130005,1834.359985,1794.98999,1820.72998
1825.079956,1838.579956,1807.650024,1826.069946
1833.800049,1842.939941,1799.069946,1831.829956
1832.109985,1840.969971,1810.880005,1821.430054
1809.339966,1816.650024,1785.290039,1793.449951
1789.790039,1805.540039,1760.119995,1768.699951
1776.859985,1794.290039,1759.699951,1774.180054
1778.680054,1802.72998,1762.089966,1781.780029
1781.359985,1807.369995,1754.640015,1777.97998
1774.180054,1792.599976,1763.920044,1779.109985
1777,1810.459961,1769.119995,1795.130005
1796.400024,1813.699951,1780.089966,1798.369995
1797.810059,1806.810059,1778.680054,1791.619995
1799.780029,1821.569946,1791.060059,1810.040039
1806.949951,1815.23999,1760.26001,1773.900024
1776.430054,1788.949951,1752.949951,1766.869995
1768.97998,1794.150024,1741.560059,1779.390015
1779.810059,1794.290039,1764.199951,1775.310059
1775.310059,1788.800049,1753.089966,1763.640015
1753.089966,1785.150024,1730.599976,1769.969971
1787.819946,1800.199951,1766.869995,1777
1771.650024,1788.670044,1759.839966,1779.530029
1774.75,1802.02002,1766.170044,1786.280029
1786.420044,1799.780029,1769.689941,1782.619995
1786.699951,1824.660034,1779.25,1811.160034
1824.380005,1840.550049,1804.420044,1835.48999
1836.189941,1860.660034,1822.97998,1844.48999
1844.069946,1859.810059,1832.540039,1844.910034
1848.140015,1863.609985,1829.02002,1855.599976
1857.98999,1875.140015,1842.660034,1869.52002
1867.550049,1880.199951,1846.880005,1862.910034
1861.219971,1889.339966,1849.969971,1881.329956
1883.719971,1899.469971,1864.310059,1881.189941
1879.780029,1899.040039,1868.109985,1887.800049
1887.650024,1893.420044,1860.52002,1871.77002
1876.550049,1911.280029,1870.5,1904.25
1904.25,1918.589966,1887.800049,1904.530029
1896.790039,1912.26001,1882.72998,1900.170044
1896.930054,1913.530029,1883.439941,1898.339966
1903.26001,1913.390015,1857.420044,1870.359985
1861.920044,1888.219971,1852.780029,1881.329956
1884.699951,1927.869995,1877.25,1919.709961
1918.72998,1933.349976,1890.189941,1899.75
1889.76001,1907.060059,1866.839966,1888.640015
1898.339966,1909.449951,1874.02002,1884.140015
1885.689941,1897.5,1863.050049,1879.5
1861.640015,1868.670044,1780.790039,1792.890015
1794.150024,1805.400024,1733.550049,1758.719971
1772.920044,1786.97998,1746.199951,1767.579956
1763.219971,1785.01001,1739.599976,1778.540039
1780.369995,1799.349976,1757.869995,1769.400024
1763.219971,1789.930054,1748.030029,1774.180054
1765.469971,1783.040039,1747.609985,1762.650024
1771.369995,1797.810059,1761.670044,1793.449951
1795.97998,1809.76001,1778.540039,1797.810059
1798.22998,1820.02002,1786.280029,1803.290039
1799.48999,1803.150024,1753.800049,1768.560059
1759.420044,1788.099976,1750.140015,1769.689941
1759.560059,1768.97998,1732.98999,1755.199951
1761.390015,1790.349976,1750.140015,1767.579956
1775.030029,1805.819946,1762.650024,1782.900024
1778.819946,1796.540039,1767.719971,1781.209961
1793.449951,1806.380005,1761.25,1774.180054
1772.920044,1794.849976,1763.359985,1784.449951
1787.400024,1799.349976,1765.189941,1784.449951
1777.560059,1812.430054,1772.219971,1803.849976
1802.589966,1824.23999,1785.849976,1796.819946
1790.920044,1806.380005,1780.930054,1793.170044
1792.599976,1806.949951,1781.5,1798.369995
1797.670044,1816.51001,1783.319946,1800.199951
1799.209961,1835.77002,1792.180054,1831.689941
1835.48999,1852.640015,1819.180054,1836.189941
1829.439941,1844.910034,1817.069946,1837.040039
1821.290039,1826.630005,1793.869995,1811.02002
1811.02002,1822.97998,1792.040039,1805.680054
1803.569946,1821.290039,1793.589966,1808.349976
1812.150024,1845.050049,1806.949951,1834.930054
1836.329956,1851.660034,1821.709961,1832.359985
1834.079956,1850.109985,1817.48999,1841.819946
1843.640015,1863.469971,1830.98999,1845.469971
1841.540039,1863.329956,1834.51001,1851.800049
1880.199951,1894.689941,1862.77002,1878.369995
1875.280029,1891.72998,1858.130005,1877.709961
1880.619995,1902.280029,1870.780029,1894.26001
1884.280029,1902,1873.880005,1892.439941
1886.109985,1911.140015,1876.550049,1899.040039
1891.72998,1907.47998,1868.949951,1891.589966
1885.689941,1899.469971,1870.780029,1886.530029
1883.439941,1901.01001,1871.199951,1892.290039
1891.589966,1904.949951,1882.449951,1895.949951
1898.900024,1909.310059,1876.969971,1893.699951
1893.140015,1901.01001,1857.280029,1862.199951
1861.219971,1883.569946,1848.280029,1873.589966
1857,1879.920044,1846.73999,1860.52002
1854.329956,1864.310059,1806.52002,1817.209961
1811.589966,1838.02002,1797.099976,1826.630005
1841.540039,1866.280029,1823.119995,1860.660034
1864.030029,1901.859985,1853.069946,1893.560059
1887.650024,1921.400024,1879.079956,1906.069946
1906.780029,1922.810059,1890.040039,1912.119995
1908.459961,1926.459961,1895.109985,1916.76001
1917.180054,1923.51001,1903.819946,1914.22998
1900.170044,1915.910034,1880.47998,1912.540039
1920.699951,1958.800049,1914.930054,1955.569946
1947.550049,1971.73999,1933.910034,1947.27002
1945.439941,1963.300049,1930.26001,1939.680054
1938.410034,1950.219971,1911.699951,1925.060059
1925.47998,1946.709961,1906.920044,1930.26001
1931.52002,1939.819946,1909.869995,1916.900024
1913.670044,1943.050049,1908.319946,1932.930054
1940.099976,1947.410034,1904.810059,1923.650024
1921.26001,1932.089966,1904.390015,1912.26001
1901.01001,1925.339966,1887.089966,1922.810059
1923.650024,1942.910034,1912.400024,1936.160034
1926.599976,1937.569946,1909.449951,1918.310059
1916.199951,1927.02002,1900.170044,1912.819946
1914.650024,1935.180054,1899.890015,1928.849976
1921.959961,1938.839966,1907.76001,1926.180054
1924.209961,1933.77002,1902.280029,1914.369995
1913.949951,1937.569946,1910.01001,1926.880005
1927.589966,1939.119995,1919.709961,1930.400024
1925.199951,1931.380005,1904.530029,1912.119995
1911.140015,1920.699951,1894.689941,1908.609985
1909.030029,1920.420044,1885.400024,1895.949951
1900.589966,1933.48999,1897.359985,1927.310059
1944.880005,1980.73999,1936.589966,1971.319946
1978.349976,1993.810059,1961.900024,1974.829956
1971.880005,2003.089966,1965.689941,1993.949951
1996.77002,2014.199951,1975.959961,2002.25
1998.880005,2021.650024,1988.609985,2005.910034
1997.329956,2022.079956,1987.630005,2009.420044
2006.609985,2027.140015,1994.52002,2012.939941
2012.939941,2046.26001,2003.939941,2035.01001
2044.709961,2091.25,2030.790039,2070.72998
2073.120117,2099.689941,2054.560059,2076.629883
2067.070068,2112.48999,2051.320068,2102.5
2110.659912,2131.610107,2082.540039,2104.469971
2088.439941,2123.879883,2079.02002,2094.070068
2090.830078,2151.860107,2083.659912,2145.669922
2158.459961,2214.570068,2062.850098,2101.52002
2103.629883,2125.419922,2079.719971,2107.280029
2121.47998,2160.850098,2110.23999,2150.449951
2162.679932,2181.100098,2136.389893,2163.389893
2178.149902,2193.340088,2139.199951,2160.01001
2158.320068,2173.51001,2127.669922,2158.040039
2152.97998,2193.620117,2142.149902,2179.419922
2187.98999,2201.209961,2159.72998,2168.449951
2176.879883,2198.399902,2154.669922,2191.22998
2201.48999,2223.280029,2174.629883,2201.48999
2198.540039,2213.300049,2176.320068,2186.870117
2183.209961,2195.72998,2157.899902,2176.73999
2172.379883,2183.629883,2134.419922,2158.040039
2159.72998,2182.51001,2145.530029,2171.959961
2181.379883,2203.179932,2146.090088,2165.780029
2161,2201.350098,2148.76001,2183.350098
2192.77002,2242.409912,2184.899902,2237.48999
2254.639893,2266.449951,2213.159912,2237.629883
2239.879883,2263.219971,2212.320068,2244.090088
2247.75,2260.120117,2220.889893,2235.23999
2235.939941,2249.860107,2186.300049,2216.540039
2221.030029,2244.090088,2202.620117,2223.280029
2223.139893,2248.590088,2209.360107,2226.23999
2223.98999,2239.310059,2196.709961,2216.679932
2220.330078,2237.909912,2204.870117,2223.98999
2228.209961,2242.550049,2209.080078,2220.469971
2224.409912,2240.439941,2209.929932,2226.52002
2238.610107,2270.110107,2226.23999,2257.449951
2270.25,2295.699951,2253.939941,2276.429932
2281.919922,2298.22998,2256.469971,2280.22998
2270.389893,2279.669922,2238.610107,2260.120117
2257.310059,2289.929932,2246.47998,2280.090088
2294.01001,2302.169922,2256.469971,2268.97998
2269.419922,2288.149902,2250.139893,2267.340088
2272.159912,2282.389893,2245.030029,2258.659912
2251.419922,2263.639893,2224.860107,2248.439941
2246.159912,2287.780029,2238.209961,2284.800049
2299.01001,2315.199951,2262.219971,2286.929932
2281.389893,2310.649902,2270.169922,2299.570068
2310.649902,2342.050049,2295.030029,2333.52002
2337.5,2373.01001,2322.439941,2363.780029
2370.169922,2387.360107,2348.01001,2369.179932
2366.76001,2383.52002,2344.459961,2363.48999
2374.860107,2399.570068,2359.379883,2372.590088
2378.550049,2386.649902,2326.98999,2335.800049
2243.040039,2303.409912,2230.26001,2278.409912
2296.02002,2315.47998,2271.310059,2304.689941
2277.129883,2325.139893,2271.159912,2316.050049
2328.550049,2347.590088,2299.290039,2320.449951
2321.590088,2402.409912,2307.669922,2390.340088
2407.530029,2425,2384.800049,2405.540039
2401.280029,2428.409912,2352.840088,2360.939941
2371.590088,2396.159912,2342.610107,2372.159912
2375.98999,2383.810059,2320.600098,2339.199951
2323.439941,2358.659912,2305.110107,2338.780029
2332.389893,2355.679932,2278.409912,2287.070068
2275.709961,2293.889893,2213.639893,2252.97998
2285.800049,2307.530029,2243.320068,2282.949951
2296.590088,2320.879883,2264.629883,2275.98999
2293.179932,2300.570068,2252.560059,2270.600098
2257.669922,2341.050049,2240.909912,2337.070068
2331.820068,2353.129883,2282.100098,2285.939941
2296.310059,2318.610107,2255.820068,2280.969971
2261.080078,2279.550049,2221.590088,2235.370117
2208.100098,2264.350098,2180.540039,2230.540039
2240.629883,2270.73999,2214.060059,2231.959961
2248.01001,2283.23999,2228.27002,2254.26001
2256.820068,2314.199951,2250,2286.360107
2282.23999,2312.219971,2256.679932,2280.399902
2275.139893,2305.959961,2255.26001,2286.219971
2303.409912,2348.01001,2294.600098,2338.070068
2338.209961,2369.889893,2309.939941,2342.189941
2343.320068,2368.610107,2315.77002,2334.659912
2345.879883,2357.23999,2303.129883,2322.300049
2336.75,2380.77002,2297.919922,2307.300049
2309.76001,2333.139893,2289.840088,2322.600098
2326.929932,2346.850098,2302.110107,2329.679932
2336.459961,2349.310059,2307.159912,2325.48999
2309.040039,2324.47998,2266.600098,2272.52002
2269.199951,2282.909912,2227.050049,2258.659912
2275.120117,2280.459961,2205.399902,2221.280029
2218.090088,2248.080078,2188.530029,2215.870117
2243.790039,2256.060059,2212.77002,2225.77002
2234.189941,2258.419922,2220.149902,2243.199951
2273.060059,2305.52002,2252.879883,2297.939941
2295.659912,2320.23999,2274.27002,2295.810059
2298.090088,2323.570068,2265.929932,2310.679932
